product_id,author_id,rating,review_text,review_title,skin_type,skin_tone,is_recommended,feedback_count
P003,user_9863,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,dry,fair,1.0,5
P004,user_1533,2,"It started pilling under my makeup and SPF, creating tiny white flakes.",Disappointed,normal,fair,0.0,30
P004,user_6355,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,light,0.5,8
P004,user_2319,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,combination,medium,1.0,44
P004,user_7431,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,deep,1.0,11
P004,user_2507,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,combination,tan,1.0,3
P004,user_6137,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,deep,1.0,17
P004,user_5298,1,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Do not buy!,combination,fair,0.0,28
P004,user_5908,2,"The product itself is okay, but the packaging leak wasted half of the serum.",Disappointed,dry,light,0.0,31
P004,user_1785,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,oily,light,1.0,24
P004,user_8621,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,38
P004,user_1016,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,light,1.0,15
P004,user_6929,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,16
P004,user_3433,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,20
P004,user_9096,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,combination,tan,1.0,7
P004,user_8402,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,37
P004,user_3627,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,normal,medium,1.0,41
P004,user_1718,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,dry,medium,1.0,25
P004,user_4986,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,normal,tan,1.0,2
P004,user_5443,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,tan,0.5,1
P004,user_3730,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,dry,fair,1.0,42
P004,user_3493,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,combination,deep,1.0,26
P004,user_5414,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,dry,tan,1.0,15
P004,user_4039,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,deep,1.0,42
P004,user_9960,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,normal,deep,1.0,6
P004,user_7923,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,normal,tan,1.0,37
P004,user_1058,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,fair,1.0,17
P004,user_2548,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,oily,fair,1.0,34
P004,user_4071,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,oily,medium,1.0,21
P004,user_5453,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,normal,deep,1.0,28
P004,user_1472,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,dry,medium,1.0,10
P004,user_9249,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,tan,1.0,33
P004,user_6199,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,light,1.0,11
P004,user_3856,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,oily,deep,1.0,27
P004,user_2006,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,5
P004,user_5607,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,31
P004,user_9944,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,oily,tan,1.0,4
P004,user_8803,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,oily,medium,1.0,13
P004,user_2920,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,combination,tan,1.0,12
P004,user_7312,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,normal,light,1.0,31
P004,user_1474,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,deep,1.0,43
P004,user_4855,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,normal,light,1.0,1
P004,user_1155,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,combination,light,1.0,6
P004,user_5698,1,This smells awful! Like plastic or chemicals. I couldn't stand it on my face.,Do not buy!,dry,medium,0.0,20
P004,user_5749,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,oily,medium,1.0,27
P004,user_4494,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,tan,1.0,32
P004,user_8708,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,7
P004,user_9004,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,medium,0.5,9
P004,user_7473,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,combination,deep,1.0,44
P004,user_2500,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,normal,light,1.0,7
P004,user_8517,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,normal,fair,1.0,13
P004,user_9803,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,10
P004,user_4235,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,normal,deep,0.0,12
P004,user_5023,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,43
P004,user_3624,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,dry,deep,1.0,14
P004,user_5758,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,medium,0.5,11
P004,user_1010,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,37
P004,user_8013,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,medium,0.5,7
P004,user_4758,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,normal,medium,1.0,2
P004,user_5660,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,deep,1.0,35
P004,user_1264,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,oily,fair,1.0,36
P004,user_5436,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,40
P004,user_7691,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,normal,light,1.0,13
P004,user_4462,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,oily,deep,1.0,13
P004,user_3977,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,dry,tan,1.0,45
P004,user_4871,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,combination,medium,1.0,13
P004,user_8980,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,combination,light,1.0,3
P004,user_7611,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,combination,medium,1.0,7
P004,user_8023,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,deep,1.0,39
P004,user_8916,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,20
P004,user_8113,2,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Disappointed,dry,tan,0.0,44
P004,user_7690,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,light,0.5,33
P004,user_2807,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,combination,medium,1.0,39
P004,user_1162,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,combination,fair,1.0,29
P004,user_4544,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,light,1.0,1
P004,user_7389,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,43
P004,user_5719,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,normal,deep,1.0,41
P004,user_5876,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,oily,medium,1.0,20
P004,user_4628,4,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Really good product,combination,medium,1.0,45
P004,user_4013,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,dry,fair,1.0,43
P004,user_7122,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,17
P004,user_5733,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,fair,1.0,43
P004,user_3946,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,oily,deep,1.0,5
P004,user_7189,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,medium,1.0,33
P004,user_8023,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,deep,1.0,3
P004,user_2899,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,normal,fair,1.0,20
P004,user_6791,2,"It started pilling under my makeup and SPF, creating tiny white flakes.",Disappointed,normal,tan,0.0,6
P004,user_3581,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,light,1.0,28
P004,user_2740,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,medium,1.0,43
P004,user_2718,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,combination,fair,1.0,3
P004,user_4814,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,combination,fair,1.0,30
P004,user_6647,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,dry,deep,1.0,7
P004,user_5492,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,combination,medium,1.0,37
P004,user_8009,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,12
P004,user_6234,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,4
P004,user_4123,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,normal,light,1.0,20
P004,user_5038,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,oily,medium,1.0,36
P004,user_1377,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,combination,medium,1.0,5
P004,user_6370,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,dry,deep,1.0,41
P004,user_9816,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,44
P004,user_3902,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,2
P004,user_3136,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,21
P004,user_6132,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,14
P004,user_9670,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,combination,deep,1.0,28
P004,user_6002,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,tan,1.0,18
P004,user_2711,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,light,1.0,15
P004,user_5372,1,Not hydrating at all. My skin felt tight and flaky an hour after applying.,Do not buy!,normal,light,0.0,37
P004,user_8740,2,"It started pilling under my makeup and SPF, creating tiny white flakes.",Disappointed,oily,fair,0.0,39
P004,user_2591,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,medium,0.5,38
P004,user_8018,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,dry,light,1.0,45
P004,user_1710,1,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Do not buy!,dry,fair,0.0,15
P004,user_4359,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,normal,medium,1.0,35
P004,user_1787,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,normal,fair,1.0,5
P004,user_9314,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,oily,medium,1.0,39
P004,user_5270,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,36
P004,user_3371,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,light,1.0,24
P004,user_3142,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,oily,tan,1.0,14
P004,user_5101,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,43
P004,user_6388,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,combination,tan,1.0,45
P004,user_2554,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,dry,tan,1.0,26
P004,user_2533,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,10
P004,user_1828,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,combination,tan,1.0,10
P004,user_7194,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,light,0.5,7
P004,user_3381,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,combination,deep,1.0,42
P004,user_3329,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Amazing!,oily,deep,1.0,5
P004,user_5061,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,12
P004,user_4852,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,tan,1.0,26
P004,user_2974,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,dry,light,1.0,37
P004,user_4752,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,26
P004,user_9767,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,36
P004,user_5924,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,dry,tan,1.0,28
P004,user_4921,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,dry,fair,1.0,12
P004,user_1803,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,normal,tan,1.0,32
P004,user_6860,2,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Disappointed,oily,fair,0.0,40
P004,user_3315,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,oily,light,1.0,32
P004,user_8221,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,oily,deep,1.0,6
P004,user_7450,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,45
P004,user_6285,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,tan,0.5,42
P004,user_7486,4,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,40
P004,user_1505,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,oily,medium,1.0,43
P004,user_6732,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,oily,deep,1.0,35
P004,user_7640,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,normal,fair,1.0,36
P004,user_4787,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,medium,1.0,21
P004,user_3864,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,fair,1.0,24
P004,user_9720,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,light,0.5,7
P004,user_6088,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,normal,fair,1.0,0
P004,user_8506,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,27
P004,user_4384,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,21
P004,user_3413,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,fair,0.5,8
P004,user_5166,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,light,1.0,22
P004,user_5971,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,20
P005,user_4831,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,normal,deep,1.0,27
P005,user_7512,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,medium,0.5,17
P005,user_2279,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,medium,1.0,14
P005,user_2873,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,normal,light,1.0,1
P005,user_1446,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,normal,light,1.0,24
P005,user_7800,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,42
P005,user_6899,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,17
P005,user_2307,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,medium,0.5,17
P005,user_4285,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Amazing!,oily,tan,1.0,13
P005,user_1152,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,normal,fair,1.0,5
P005,user_1118,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,tan,1.0,29
P005,user_9222,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,combination,tan,1.0,14
P005,user_1995,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,combination,medium,1.0,23
P005,user_3043,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,dry,fair,1.0,21
P005,user_2991,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,fair,0.5,13
P005,user_7953,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,oily,fair,0.0,17
P005,user_4151,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,dry,medium,1.0,29
P005,user_8070,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,normal,fair,1.0,29
P005,user_8000,4,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Really good product,combination,medium,1.0,30
P005,user_9729,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,oily,fair,1.0,33
P005,user_1342,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,light,1.0,13
P005,user_6869,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,32
P005,user_6806,1,"It started pilling under my makeup and SPF, creating tiny white flakes.",Do not buy!,oily,fair,0.0,0
P005,user_2240,2,Terrible packaging! The pump broke after two uses and it leaks everywhere.,Disappointed,dry,light,0.0,36
P005,user_2499,5,"Great product, worth every penny. My skin barrier has never felt stronger. It's become a staple in my daily skincare routine.",Amazing!,normal,fair,1.0,18
P005,user_1263,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft.,Really good product,dry,fair,1.0,15
P005,user_7169,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,38
P005,user_6930,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,42
P005,user_5417,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,dry,deep,1.0,20
P005,user_6213,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,tan,0.5,44
P005,user_4896,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,fair,1.0,21
P005,user_8763,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,42
P005,user_1950,2,Made my skin turn red and blotchy instantly. Beware if you have sensitive skin.,Disappointed,dry,light,0.0,27
P005,user_6515,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,tan,0.5,41
P005,user_6333,2,"It started pilling under my makeup and SPF, creating tiny white flakes.",Disappointed,dry,medium,0.0,28
P005,user_9263,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,dry,medium,1.0,7
P005,user_6463,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,dry,light,1.0,18
P005,user_2808,4,My skin is glowing after using this for a week. Highly recommend!,Really good product,normal,medium,1.0,32
P005,user_2935,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,dry,deep,1.0,8
P005,user_6016,5,It cleared my acne and reduced the redness significantly. Will buy again.,Amazing!,oily,fair,1.0,26
P005,user_2192,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,oily,medium,1.0,30
P005,user_3272,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,combination,medium,1.0,27
P005,user_2820,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Really good product,normal,medium,1.0,36
P005,user_6848,5,"Great product, worth every penny. My skin barrier has never felt stronger.",Amazing!,oily,fair,1.0,27
P005,user_2711,5,My skin looks so plump and healthy! The fine lines around my eyes are fading.,Amazing!,combination,light,1.0,24
P005,user_9733,5,It cleared my acne and reduced the redness significantly. Will buy again. It's become a staple in my daily skincare routine.,Amazing!,combination,deep,1.0,33
P005,user_4808,4,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Really good product,combination,light,1.0,31
P005,user_2697,4,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base.,Really good product,normal,tan,1.0,39
P005,user_4690,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,dry,tan,1.0,9
P005,user_3846,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,oily,deep,0.5,44
P005,user_6080,4,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Really good product,combination,medium,1.0,3
P005,user_3942,4,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Really good product,oily,light,1.0,2
P005,user_5258,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,dry,tan,1.0,15
P005,user_7169,4,The ingredients are amazing and it didn't irritate my sensitive skin.,Really good product,dry,fair,1.0,18
P005,user_7293,5,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Amazing!,normal,light,1.0,17
P005,user_7128,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,oily,medium,1.0,33
P005,user_3474,4,The ingredients are amazing and it didn't irritate my sensitive skin. It's become a staple in my daily skincare routine.,Really good product,dry,medium,1.0,18
P005,user_6492,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Amazing!,dry,light,1.0,23
P005,user_1711,5,My skin looks so plump and healthy! The fine lines around my eyes are fading. It's become a staple in my daily skincare routine.,Amazing!,combination,medium,1.0,7
P005,user_1641,5,My skin is glowing after using this for a week. Highly recommend! It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,4
P005,user_2609,4,It cleared my acne and reduced the redness significantly. Will buy again.,Really good product,combination,medium,1.0,14
P005,user_5072,5,The ingredients are amazing and it didn't irritate my sensitive skin.,Amazing!,oily,fair,1.0,12
P005,user_8580,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish. It's become a staple in my daily skincare routine.",Really good product,dry,fair,1.0,30
P005,user_5054,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,medium,1.0,4
P005,user_9886,4,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Really good product,normal,deep,1.0,35
P005,user_4761,5,"Wonderful product, my holy grail moisturizer. Gives a beautiful dewy finish.",Amazing!,oily,light,1.0,13
P005,user_8745,5,Absolutely love this! It makes my skin feel incredibly hydrated and soft. It's become a staple in my daily skincare routine.,Amazing!,normal,tan,1.0,7
P005,user_9331,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,20
P005,user_2165,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,fair,0.5,32
P005,user_1985,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,combination,light,0.5,29
P005,user_3058,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,dry,light,0.5,29
P005,user_5306,4,"Great product, worth every penny. My skin barrier has never felt stronger.",Really good product,oily,fair,1.0,31
P005,user_4507,3,It's average. Didn't cause breakouts but didn't see massive results either. Average hydration.,It's okay,normal,deep,0.5,41
P005,user_3429,5,My skin is glowing after using this for a week. Highly recommend!,Amazing!,combination,medium,1.0,12
P005,user_2589,5,Absorbs so quickly without leaving any greasy residue. Perfect for makeup base. It's become a staple in my daily skincare routine.,Amazing!,combination,medium,1.0,28
